wav_filename,wav_filesize,transcript
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_030.wav,133080,MẶT ĐẤT TỪ GÓC BẸT RỘNG CHUYỂN SANG SÂU HOẮC NHƯ MỘT CÁI HANG TỐI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_031.wav,100080,CÓ THỂ TUI BỀ NGOÀI LÉM LỈNH NHƯNG MAU NƯỚC MẮT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_032.wav,70080,GIÁ VÀNG THẾ GIỚI ĐÃ KHÔNG TRỤ ĐƯỢC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_033.wav,86080,NÓ LÀM MÔI TRƯỜNG ĐẦU TƯ BỊ MÉO MÓ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_034.wav,104080,DÙ RẰNG Ở MỸ NÓ CHỈ TẤN CÔNG ĐƯỢC MỘT SỐ ÍT MÁY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_035.wav,61080,MÀ CHÍNH PHỦ ĐÃ CAM KẾT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_036.wav,98080,CHỦ TỊCH NƯỚC NHẤN MẠNH ĐẾN HAI THẾ MẠNH MANG TÍNH CHẤT ĐỘT PHÁ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_037.wav,87080,ỆN NGƯỜI CÓ MANG GẦN ĐẾN THÁNG ĐẺ ĐI ỘN ỆN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_038.wav,65080,ĐỂ TẠO THÊM ĐƯỢC SÔ DIỄN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_039.wav,98080,VÌ VỢ CHỒNG CON TRAI ĐI PHỤ HỒ BÊN NỘI THÀNH HẢI PHÒNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_040.wav,74080,NGƯỜI PHÁT NGÔN CỦA CẢNH SÁT THỦ ĐÔ CHO BIẾT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_041.wav,58080,CHO MỘT DÀN NHẠC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_042.wav,74080,CỦA CÁC BẬC HIỀN TRIẾT PHƯƠNG ĐÔNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_043.wav,100080,ĐỂ PHỤC VỤ KHÁCH THAM QUAN TRONG DÀ NGOÀI NƯỚC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_044.wav,113080,GIỐNG NHƯ MẤY NGƯỜI BÁN XĂNG CHUI BÀY CHAI KHÔNG VỚI PHỄU BÊN ĐƯỜNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_045.wav,95080,ĐÃ NẰM TRONG VÔ THỨC CỦA TRỊNH CÔNG SƠN TỪ TRẺ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_046.wav,112080,SẼ BIẾN THIÊN TÙY THUỘC VÀO PHẦN TRĂM THÀNH PHẦN TINH DẦU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_047.wav,106080,BẠN PHẢI TRÁNH ĐỂ KHÔNG TRỞ THÀNH ĐỀ TÀI ĐÀM TIẾU CỦA NGƯỜI KHÁC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_048.wav,102080,SẼ LÀM ĐƯỢC TỐT HƠN NHỮNG NGƯỜI KHÔNG CÓ ĐỨC TIN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_049.wav,86080,CÚ RA ĐÒN NGUỘI QUÁ THÔ THIỂN ẤY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_050.wav,36080,PHẢI RỒI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_051.wav,101080,KHI ẤY TÔI ĐÃ BIẾT ƠN CÁI ĐIỂM SỐ CỦA MÌNH BIẾT CHỪNG NÀO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_052.wav,90080,ĐIỆN ẢNH CHÂU PHI LÀ MỘT CƠ THỂ TRÙI TRỤI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_053.wav,102080,CẢ LŨ NHẢY CẪNG LÊN LẮC LẮC TAY NHAU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_054.wav,86080,THEO NHƯ LỜI KHAI CỦA NĂM CAM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_055.wav,115080,NẾU KHÔNG HẾT MÙA BÓNG THÌ THÂN HÌNH BẠN LẠI BÉO NÚC NÍCH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_056.wav,130080,CHÚ VỊT HAY GẮT GỎNG NHƯNG LẠI ĐƯỢC TRẺ EM KHẮP THẾ GIỚI YÊU MẾN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_057.wav,69080,BẤT CỨ KHI NÀO CHÚNG VÒI VĨNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_058.wav,142080,CỨ NHƠI NHƠI CUỐNG THÉP DÀI NGOẰNG CHỰC QUẤN VÀO KẺ KHÁC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_059.wav,87080,ĐANG TẤP NẬP NGÀY ĐÊM TRÊN CON ĐƯỜNG XUYÊN VIỆT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_060.wav,122080,VÒNG NGOÀI VÀY ĐẶC ĐỒN BÓT CỦA GIẶC PHÁP BỦA VÂY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_061.wav,74080,SẼ BỊ ĐÁM SINH VIÊN BU LẤY CHỌC GHẸO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_062.wav,56080,HƠI LẠNH CỦA KHÍ NÚI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_063.wav,108080,NHƯ LẠI THIẾU VẮNG NHỮNG ĐIỂM DIỄN CỦA NGHỆ THUẬT ĐỈNH CAO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_064.wav,46080,CÚC THÁI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_065.wav,66080,ĐỐI VỚI CÁC CỔ PHIẾU CÒN HẤP DẪN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_066.wav,80080,CHO CUỘC ĐÌNH CÔNG CỦA HIỆP HỘI TÁC GIẢ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_067.wav,84080,TỐI NÀO CŨNG LÉNG PHÉNG NGOÀI PHỐ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_068.wav,50080,ĐẾN SỰ PHÁT TRIỂN CỦA ĐẤT NƯỚC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_069.wav,101080,NGƯỜI XÔNG ĐẤT PHẢI LÀ ĐÀN ÔNG TRỤ CỘT TRONG GIA ĐÌNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_070.wav,110080,ĐOẠN ANH TA ĐƯA TAY LÊN ĐẦU GÃI LIA LỊA CHO ĐÃ NGỨA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_071.wav,88080,GIÓ NHẸ THOẢNG QUA LÀM BAY BAY LÀN TÓC MƯỢT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_072.wav,84080,CÓ THỂ HỌ SẼ KHÔNG THỂ NÀO TÓM ĐƯỢC CHÚNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_073.wav,106080,NHIỀU PHÓNG VIÊN KHÁC TRONG KHU VỰC ĐÃ NHẠO BÁNG BÀI VIẾT NÀY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_074.wav,100080,CHÚNG TA MẤT TRẮNG NGUỒN TÀI NGUYÊN ĐỘNG VẬT HOANG DÃ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_075.wav,92080,QUẢN LÝ TỐT HƠN HỆ THỐNG CHIẾU SÁNG CÔNG CỘNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_076.wav,50080,NỒ CẢ NGÀY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_077.wav,87080,THÌ COI NHƯ GIAN NHÀ BẾP TRỞ THÀNH CÁI HANG CHUỘT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_078.wav,95080,ĐƯỢC ẤP Ủ BAO NHIÊU NĂM GIỜ ĐÂY DẪN CHỈ LÀ HÌNH ẢNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_079.wav,138080,VÀ CÁI PHỤ BA LÀ NHÀ NƯỚC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_080.wav,93080,NHƯNG HÔM NAY THÌ CẢ HAI ĐỀU TOÉT MIỆNG CƯỜI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_081.wav,94080,BẠN SẼ ĐƯỢC SỬ DỤNG NHỮNG CUỘN GIẤY CHỨA MỘT CHIÊU THỨC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_082.wav,118080,THÌ BẠN CHỈ ĐANG HỦY HOẠI CHÍNH MÌNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_083.wav,116080,PHÒNG TIẾP KHÁCH TREO TẤM LỊCH IN HÌNH ÔNG THẦN TÀI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_084.wav,62080,CHẠY QUANH KHU ĐỒI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_085.wav,62080,TRƯỚC KHI ĐƯA RA KẾT LUẬN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_086.wav,48080,ĐI QUỆNH QUOẠNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_087.wav,48080,TRƯỚC NHÀ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_088.wav,62080,SẼ CÓ ẢNH HƯỞNG QUAN TRỌNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_089.wav,84080,HAY HÙNG HỔ DỀ VẤN ĐỀ GHI BIÊN BẢN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_090.wav,114080,CHA TÔI MUỐN CÓ MỘT CÔNG DIỆC GÌ ĐÓ ĐỂ KHUÂY KHỎA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_091.wav,96080,CÔ ẤY NÓI LẠI CHÍNH XÁC NHỮNG GÌ ĐƯỢC GHI TRÊN BÁO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_092.wav,86080,BẠN SẼ THÁM HIỂM MỘT THẾ GIỚI ĐẦY RẪY HIỂM NGUY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_093.wav,84080,VỚI HÀNG CHỤC ĐIỀU CÓ LỢI AI CŨNG NHẬN THẤY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_094.wav,60080,TRÊN CHIẾU ĐÌNH LÀNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_095.wav,69080,RỒI GHÉP TRỞ LẠI BÌU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_096.wav,84080,MỘT HÔM TÁY MÁY TAY CHÂN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_097.wav,74080,CÁC CUỘC KHẢO CỔ GẦN ĐÂY CHO THẤY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_098.wav,76080,BÊ TỪNG KỆ CHÉN THÔ ĐANG PHƠI TRÊN MÁI NGÓI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_099.wav,74080,TỪ MỜ SƯƠNG ĐẾN TỐI MẶT NGƯỜI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_100.wav,128080,SU HÀO CÒN GỌI LÀ PHIẾT LÀN GIỚI LAN GIÁ LIÊN NGỌC MAN THANH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_101.wav,91080,CHUYỆN THƯỜNG NGÀY CÁI VỈA HÈ BỊ XỚI TUNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_102.wav,112080,TRƯỚC TẾT ĐÃ TRÁM LẠI NHƯNG SAU ĐÓ TIẾP TỤC BỊ NỨT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_103.wav,76080,HAI TIỀN ĐẠO PHÚC LÂM DÀ DĂN QUYẾN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_104.wav,126080,ĐÂY LÀ LOẠI HÌNH RỐI ĐÒI HỎI NHIỀU KỸ XẢO VÀ KỸ THUẬT BIỂU DIỄN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_105.wav,132080,NHỮNG QUẢ CÒN CHAO LIỆNG TỪ BÀN TAY CÁC CHÀNG TRAI SANG CÁC CÔ GÁI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_106.wav,100080,VÀ MỘT ỐNG DẪN NƯỚC TIỂU DÀO BỌNG ĐÁI CỦA EM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_107.wav,90080,CÁC TỈ PHÚ SƯU TẬP DÀ BUÔN ĐỒ CỔ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_108.wav,135080,TUY VẬY CÁC NHÓM VẬN ĐỘNG ĐÃ HOAN NGHÊNH ĐỀ XUẤT CỦA MỸ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_109.wav,64080,GIA CẢNH NHỮNG NGƯỜI NGHIỆN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_110.wav,133080,QUẦN CẢ NHỮNG CON CÁ MÚ NẶNG BA MƯƠI KÍ CHO MỆT LỬ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_111.wav,148080,DI NHIÊN VIỆC ÁP DỤNG RỘNG RÃI THÀNH TỰU NÀY VẪN CÒN XA VỜI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_112.wav,50080,NGHỈ NGƠI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_113.wav,42080,CHÍNH LÀ VIỆC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_114.wav,74080,QUAN CHỨC THUỘC BỘ TƯ PHÁP KIM KI HA CHO BIẾT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_115.wav,54080,NGUYÊN NHÂN CỦA VẤN ĐỀ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_116.wav,68080,VÀO NHỮNG VIỆC KHÔNG CÓ GIÁ TRỊ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_117.wav,56080,CHẤT CAO QUÁ ĐẦU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_118.wav,73080,KHI NỔI LÊN MẶT NƯỚC QUÁ NHANH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_119.wav,98080,TUI CẰN NHẰN MẸ NHƯNG VẪN BƯNG CHÉN CƠM NGON LÀNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_120.wav,80080,VÌ CÔNG VIỆC NHIỀU VÀ KHÔNG PHẢI LÚC NÀO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_121.wav,102080,MỘT ANH CÓ CHIẾC MÁY QUAY PHIM BÉ TẸO HOẠT ĐỘNG HẾT CÔNG SUẤT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_122.wav,98080,DÁNG NGƯỜI CỦA BẠN LỘ RÕ HƠN NHỮNG ĐƯỜNG CONG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_123.wav,82080,CUNG THỈNH HƯƠNG HỒN NHỮNG NGƯỜI QUÁ DÃNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_124.wav,100080,CŨNG CÓ NHỮNG CẢM NHẬN GIỐNG HỆT NHƯ SAM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_125.wav,100080,CHÚNG TỚ RÁNG SỨC DÙNG MÁI CHÈO ĐIỀU KHIỂN CHIẾC BÈ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_126.wav,132080,NHỮNG CƠN GIÓ THOẢNG QUA LÀM TỪNG ĐỢT HOA RỤNG RƠI ĐẸP ĐẾN LẠ LÙNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_127.wav,70080,DI CHUYỂN THEO MỘT CƠ QUAN KHÁNG CHIẾN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_128.wav,101080,VỐN ĐẦU TIÊN TOÀN BỘ DỰ ÁN LÊN ĐẾN BA TRIỆU ĐÔ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_129.wav,88080,CHỨNG NÀY NẰM TRONG NHÓM BỆNH RỐI LOẠN THỨC GIẤC VÀ NGỦ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_130.wav,56080,RỒI LÁC ĐÁC XUẤT HIỆN ĐÓ ĐÂY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_131.wav,50080,ĐIỀU MÀ BẠN CÓ THỂ LÀM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_132.wav,80080,THÌ THIÊN TAI LẠI ĐỀU ĐẶN GIÁNG XUỐNG MIỀN TRUNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_133.wav,60080,SỰ KIỆN NÀY XẢY RA CHỈ VÀI GIỜ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_134.wav,80080,CHỒNG CHỊ ĐI LÀM DỀ HAY CHUYỆN MUỐN TÉ XỈU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_135.wav,73080,TRỰC CÓ MẶT TRONG CHUYẾN BẢO TIÊU THUỐC PHIỆN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_136.wav,72080,TUY NHIÊN BẠN CŨNG CẦN CHỌN NƠI NÀO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_137.wav,68080,GƯƠNG MẶT ANH CŨNG GIỐNG NHƯ CHUỘT NHẮT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_138.wav,51080,TÔN DÀ XI MĂNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_139.wav,68080,DA TIẾP XÚC VỚI TIA TỬ NGOẠI TRONG THỜI GIAN DÀI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_140.wav,74080,HẮN KHÔNG CÓ THỜI GIAN ĐỂ NÓI CHUYỆN PHIẾM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_141.wav,32080,THONG DONG NGỒI BÁN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_142.wav,62080,TÔI CHO RẰNG Ý THỨC TRƯỚC ĐƯỢC CÁC RỦI RO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_143.wav,74080,BẠN SẼ LÀM TỐT HƠN NHỮNG NGƯỜI KHÔNG CÓ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_144.wav,116080,HỌ HỨA HẸN KỸ THUẬT NÀY CŨNG CÓ THỂ ĐƯỢC ÁP DỤNG Ở CÁC LOÀI CÁ KHÁC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_145.wav,88080,TRIỂN VỌNG HOÀN TẤT MỘT LOẠT CÁC VÒNG THƯƠNG THẢO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_146.wav,86080,KHÔNG PHẢI LÀ HIẾM TRONG CÁI KHU TRỌ THẬP PHƯƠNG NÀY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_147.wav,77080,TRONG CÁI GỤC ĐẦU KHẬT KHỪ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_148.wav,63080,CÓ CƠ HỘI GIAO LƯU VĂN HÓA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_149.wav,54080,CHO THẤY NHIỀU HÌNH XĂM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_150.wav,104080,NGƯỜI BỊ BỆNH DƯỜNG NHƯ CHỊU MỘT SỰ CHI PHỐI NÀO ĐÓ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_151.wav,58080,VÌ TRIẾT LÝ NGÀY NAY LÀ GIỮ NHÂN VIÊN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_152.wav,74080,NHIỀU LÚC BƯỚNG ĐẾN MỨC BA MẸ NỔI CÁU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_153.wav,110080,ĐẾN ĐOẠN ẤY ĐƯỜNG NGẴNG XE KHÔNG QUA ĐƯỢC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_154.wav,134080,DÀ VƯỢT BIÊN TRÁI PHÉP TỪ TRUNG ĐÔNG SANG CHÂU ÂU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_155.wav,133080,ĐÃ LÀM CHO THÁP NGHIÊNG DẦN SANG MỘT BÊN THEO NĂM THÁNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_156.wav,110080,ƯU ĐIỂM CỦA CHƯƠNG TRÌNH NÀY LÀ KHẢ NĂNG NÉN ÂM THANH SANG DẠNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_157.wav,66080,NÓ ỌE RA ÁO PHẢI THAY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_158.wav,84080,CỐ NÉN XÚC ĐỘNG NGOẢNH MẶT RA CỬA SỔ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_159.wav,76080,CHIẾC MÕ CỔ TẠI ĐÌNH ĐỨC THẮNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_160.wav,82080,BAN GIÁM KHẢO NĂM NAY PHẢI LÀM VIỆC RẤT VẤT VẢ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_161.wav,124080,NHƯ ĐÓ LÀ DỰ ĐỊNH VÀ NÓ LÀ MỘT ĐIỀU HOÀN TOÀN KHÁC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_162.wav,65080,CẬP NHẬT PHẦN MỀM MỚI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_163.wav,41080,TÊ GIÁC TRẮNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_164.wav,100080,NHẰM LÀM CHO SỨC ÉP CỦA HOA KỲ GIẢM ĐI NƠI NHU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_165.wav,86080,KHOẢNG DA GIỮA NGÓN CHÂN THỨ BA DÀ THỨ TƯ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_166.wav,89080,LẦN NÀY CÓ BAO NHIÊU PHAO THỦY THỦ NÉM XUỐNG HẾT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_167.wav,91080,TỐC ĐỘ PHÁT TRIỂN KHÁ NHANH CỦA THỊ TRƯỜNG BÁN LẺ TRONG NƯỚC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_168.wav,37080,VỚI TỐC ĐỘ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_169.wav,44080,TIẾT MỤC MÚA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_170.wav,124080,PHẢI MẤT BỐN NĂM ĐÀM PHÁN HAI BÊN MỚI ĐẠT ĐƯỢC THỎA THUẬN NÀY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_171.wav,80080,NGỨA NHIỀU VÙNG HẬU MÔN ÂM HỘ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_172.wav,95080,ĐÂY CŨNG LÀ MỘT THỦ PHẠM ĐẶC BIỆT NGUY HIỂM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_173.wav,124080,CÚM GIA CẦM CÓ THỂ BÙNG PHÁT TẠI QUỐC GIA TÂY PHI NÀY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_174.wav,97080,LẶT RAU HÚNG CÂY RỬA SẠCH ĐỂ ĂN KÈM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_175.wav,89080,CÓ CÂY ĐÈN HỘT VỊT CHAO NHẸ THEO VỊM CHÈ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_176.wav,120080,ÔNG KIM ĐƯA CON RA TRẠM XÁ LẤY THUỐC CHỮA HO NHƯ MỌI LẦN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_177.wav,89080,PHẢI BỆT THÊM VÀI CHẤM MÀU XANH DA TRỜI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_178.wav,70080,TIM TỚ ĐẬP THÌNH THỊCH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_179.wav,99080,GẶP NGUYÊN MẪU TRĂNG HOÀNG CUNG CỦA PHÙNG QUÁN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_180.wav,95080,ÔNG LỘC KHÔNG CHO ANH PHÚ ĐI LÊN SUỐI NỮA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_181.wav,100080,TẤT CẢ NHỮNG TIÊU CHUẨN ĐÓ KHÔNG CẦN PHẢI QUÁ CHI TIẾT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_182.wav,86080,CHƯA ĐẾN LÚC CAO ĐIỂM NHƯ VÉ ĐÃ CHÁY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_183.wav,77080,TRỢ GIÁ KHÁC VỚI PHỤ CẤP Ở CHỖ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_184.wav,128080,MỘT GIAN BẾP HIỆN ĐẠI VỚI MÀU XANH CỐM TRẺ TRUNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_185.wav,101080,SỬA NGAY TƯ THẾ ĐI XẤU NHƯ CÚI ĐẦU NGHẸO CỔ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK16_186.wav,107080,NHỮNG TẤM LƯNG CÒNG LOM KHOM DƯỚI RUỘNG CẤY LÚA
